,Track_Name,Track_Id,Artists_All,Artists_IDs,popularity,LengthOfTrack_ms,danceability,energy,loudness,mode_Major1happier,acousticness,valence,tempo,Release_date,album_type
12649,Everybody Dies,2Egoo3acImq7hV6TfYV90E,"('Logic',)","('4xRYI6VqpkE3UwrDrAZL8L',)",61,250213,0.784,0.922,-3.92,1,0.141,0.836,94.082,2018-09-28,album
12650,Sun Up,1iJ0IAeCWnQCQf88gZovnh,"('Nebu Kiniza',)","('5lCY3tqdQxbeg5igSlObaT',)",61,150186,0.779,0.391,-9.072,1,0.0634,0.427,76.777,2018-08-15,album
12651,Divine,5BGDIilZ6mNq413WtAU2FR,"('Amaranth Cove',)","('1Gt39QnTBTndeyiJ5SO04q',)",63,194096,0.106,0.108,-18.161,0,0.876,0.122,84.904,2018-11-23,single
12652,Night 1,39kdh6z0m3UNDfBqLLiXcz,"('Ta-ku',)","('13Kd75NSHSp9lB4CaqPMOV',)",63,183186,0.835,0.359,-12.531,1,0.0127,0.389,152.185,2018-12-21,album
12653,Divine Structure,5S7nfUHhiA3kfmyMPvhV6V,"('Charlotte Funke',)","('3yO7osdYZcoKHt0kTZT486',)",65,227874,0.267,0.0213,-22.608,1,0.987,0.0502,57.178,2018-03-27,single
12654,Contigo Siempre,17LxkTp8UNbPcYrDrI6UOq,"('Alejandro Fernandez', 'Sebastian Yatra')","('6sq1yF0OZEWA4xoXVKW1L9', '07YUOmWljBTXwIseAUd9TW')",74,201440,0.661,0.503,-8.508,1,0.0418,0.731,145.945,2018-08-31,single
12655,Now That You're Gone,4SPUVPV2Db8B5xDaFWg9rD,"('Kavv',)","('2s9AUbN500rutTnXy78HzE',)",63,120003,0.819,0.289,-9.791,0,0.935,0.371,85.02,2018-12-20,single
12656,"You're A Mean One, Mr. Grinch",5xQskDSiHQeoebxoprn3HL,"('Tyler, The Creator',)","('4V8LLVI7PbaPR0K2TGSxFF',)",60,108986,0.567,0.68,-6.254,0,0.0621,0.429,89.987,2018-11-09,compilation
12657,Dope Lamp,7hYacmNGFzatJBFCOmoRb7,"('YoungBoy Never Broke Again',)","('7wlFDEWiM5OoIAt8RSli8b',)",57,165381,0.703,0.667,-6.487,0,0.224,0.366,143.831,2018-12-20,album
12658,Hurricane,46pFWjHMSDje1Ro0CP05uV,"('Luke Combs',)","('718COspgdWOnwOFpJHRZHS',)",59,222533,0.464,0.813,-6.185,1,0.0153,0.516,75.975,2018-06-01,album
12659,I Like America & America Likes Me,1RHuBRoACkLRo2vjGqFCwf,"('The 1975',)","('3mIj9lX2MWuHmhNCA7LSCW',)",64,206755,0.444,0.669,-6.23,1,0.0368,0.0731,137.977,2018-11-30,album
12660,Undo - AWAY Remix,49v7kRlVxnwrrJzCRxeRXl,"('RL Grime', 'Jeremih', 'Tory Lanez', 'AWAY')","('5eIbEEQnDM8yuDVB0bimSP', '3KV3p5EY4AvKxOlhGHORLg', '2jku7tDXc6XoB6MO2hFuqg', '2ZmerElhvxg8uVKCmlZ4ij')",59,212571,0.72,0.633,-5.212,0,0.137,0.634,140.027,2018-12-07,album
12661,Drive Home,0E8IUQ6U20nbu7ErUSQWEE,"('Shy Cope',)","('1WVrUGgqeU94YjCKCbAH4y',)",62,133531,0.359,0.359,-9.193,1,0.702,0.235,176.016,2018-06-04,single
12662,Messages From Her,3NhEEC4oE5hX6u8RCx6Q9m,"('Sabrina Claudio',)","('30DhU7BDmF4PH0JVhu8ZRg',)",62,290185,0.377,0.426,-6.64,1,0.801,0.103,125.826,2018-08-15,album
12663,Changing Winds,2ISfaG0rITEpAUG2fe15UY,"('Alexandra Streliski',)","('0HyM2wwUfOsZYD4Dj5IOOZ',)",64,193810,0.298,0.0452,-25.733,1,0.986,0.152,74.105,2018-07-15,single
12664,Permanent Scar,56y48l3RslFer22WytV6KU,"('YoungBoy Never Broke Again', 'Quando Rondo', 'Young Thug')","('7wlFDEWiM5OoIAt8RSli8b', '4IprNlQiJZUUJhDl0fL2SL', '50co4Is1HCEo8bhOyUWKpn')",57,198504,0.828,0.698,-3.808,1,0.262,0.732,131.9,2018-09-14,album
12665,Working For You,2EKgEhmghCOGgcQmApdbsa,"('Jake Scott',)","('0DxPHf2flBAcV2SnZPg3SV',)",59,242517,0.548,0.497,-8.489,1,0.42,0.118,109.906,2018-12-01,single
12666,Sing Me to Sleep,1tfVpMI8G6EakZU4rEja4w,"('Alan Walker',)","('7vk5e3vY1uw9plTHJAMwjN',)",71,187800,0.474,0.622,-6.381,0,0.0129,0.158,176.062,2018-12-14,album
12667,i swear i'll never leave again,5byXSKd7QOHtVMOiptklBD,"('keshi',)","('3pc0bOVB5whxmD50W79wwO',)",63,173716,0.569,0.319,-12.85,1,0.853,0.32,79.997,2018-11-13,single
12668,Echoes,6j7fobMzagIA3dIr8bzY0J,"('Dontcry', 'Nokiaa')","('3vzJueN7TkCtYpz1myVmDU', '0ikgHu560bYMZOOXFQnRLN')",61,72000,0.667,0.242,-17.799,0,0.497,0.456,80.116,2018-10-04,single
12669,Reforget,7FLQuyyCaIrBRqNt5l83U4,"('Lauv',)","('5JZ7CnR6gTvEMKX4g70Amv',)",65,231676,0.44,0.469,-8.338,0,0.449,0.225,169.755,2018-05-31,album
12670,Moving On,7G8UwvJwgslJV178akfeIf,"('Global Dan', 'Lil Skies')","('1lzugG0lqNh9nP6Fp2zG3c', '7d3WFRME3vBY2cgoP38RDo')",59,207700,0.464,0.545,-7.684,1,0.354,0.401,100.349,2018-06-08,single
12671,Lost Control,0lG6QM1jjbbX5UUn3DPmrZ,"('Alan Walker', 'Sorana')","('7vk5e3vY1uw9plTHJAMwjN', '1PnnRNGfichOAfPOn5mVyx')",73,222320,0.736,0.555,-4.689,1,0.0345,0.323,91.997,2018-12-14,album
12672,Serious,6hp5Ytt1DmRaviuXkSTO7L,"('Russ',)","('1z7b1Pr1rSlvWRzsW3HOrS',)",61,188946,0.69,0.635,-7.624,1,0.132,0.569,144.065,2018-09-07,album
12673,Rebels,36qh3jgsWjKLDBTeBb3lWW,"('Ivy Adara',)","('43G7qlx7v7OGJJrUTXIqLq',)",62,176272,0.68,0.629,-5.673,1,0.108,0.138,103.883,2018-08-24,single
12674,Wasted,72JSy2MFkMCF3gkE3dCfjH,"('Jesse McCartney',)","('2Hjj68yyUPiC0HKEOigcEp',)",60,184146,0.66,0.729,-5.584,1,0.086,0.204,105.063,2018-09-14,single
12675,Hurry,6NqbN00vLmWfrQSx2wjD4z,"('Teyana Taylor', 'Kanye West')","('4ULO7IGI3M2bo0Ap7B9h8a', '5K4W6rqBFWDnAN6FQUkS6x')",61,174200,0.696,0.463,-8.562,1,0.824,0.53,81.35,2018-06-23,album
12676,Déjalo,4VTTpwcAxVSQNzEZLi75d0,"('Nacho', 'Manuel Turizo')","('2ayNSoKPCRAfjp6hQ76hRu', '0tmwSHipWxN12fsoLcFU3B')",72,202893,0.743,0.795,-5.733,1,0.199,0.682,95.003,2018-11-30,single
12677,First Date,733hyyG8U8kxxebds98nc6,"('Frad',)","('1XLYJ9VzlgEpBdlkC4MhOL',)",62,173143,0.732,0.303,-13.575,1,0.75,0.601,82.555,2018-04-21,single
12678,Coolant,2fHOqQ9K6eY0wsbVZiYZPw,"('Farruko',)","('329e4yvIujISKGKz1BZZbO',)",69,211436,0.827,0.85,-4.836,1,0.192,0.961,168.012,2018-08-10,single
12679,Stick Up,5ZSKZ0wMdlMi4bQ3XZXXsp,"('grandson',)","('4ZgQDCtRqZlhLswVS6MHN4',)",62,222560,0.31,0.932,-4.764,0,0.000261,0.304,135.944,2018-06-15,single
12680,Pioneers,2fOs1YeQPjNEIZgLbI80h5,"('for KING & COUNTRY', 'Moriah', 'Courtney')","('3sDbKMebVH2VYcRSl7u1VC', '3e2CbodV67R5Jtsids32yo', '0d8odIvbXq4hPIIv1C4KvV')",60,323946,0.475,0.385,-9.966,0,0.386,0.0845,99.997,2018-10-05,album
12681,Stuck with Me,6eMeqiSoQYtM8u3vvfth21,"('The Neighbourhood',)","('77SW9BnxLY8rJ0RciFqkHh',)",64,258226,0.538,0.742,-6.365,0,0.018,0.425,165.951,2018-11-02,album
12682,La Costurera,0z66Q8JYS7km4iIMjjF65a,"('Los Elementos de Culiacan',)","('21Plz7ujtVKM3kx6zX4eNq',)",62,192320,0.832,0.905,-2.797,1,0.149,0.945,112.424,2018-01-19,single
12683,Somebody To Love - 2011 Remaster,3cMunJsyeFbyYm7X3LgW9T,"('Queen',)","('1dfeR4HaWDbWqFHLkxsg1d',)",57,295733,0.466,0.698,-6.967,1,0.164,0.349,109.772,2018-10-19,album
12684,Invitation (feat. Kodie Shane),46aopTu45teng25ROkoeXk,"('Ashnikko', 'Kodie Shane')","('3PyJHH2wyfQK3WZrk9rpmP', '1CUeN4GnHAGUk9nAXPorF4')",61,159140,0.592,0.654,-6.91,0,0.0337,0.816,128.013,2018-11-23,single
12685,Would I,5K59YTZ8u12zJbvrpOFLgS,"('Maggie Lindemann',)","('0uGk2czvcpWQA383Im6ajf',)",63,173360,0.655,0.471,-8.841,1,0.614,0.219,86.95,2018-11-16,single
12686,Reborn To Rebel,6DZ9UsN80HCp3ppmzxGGTf,"('Ski Mask The Slump God',)","('2rhFzFmezpnW82MNqEKVry',)",59,151600,0.792,0.673,-8.501,1,0.109,0.743,94.98,2018-11-30,album
12687,A letter to my younger self,325e3Lkx4AodxGNsqHiaG4,"('Ambar Lucid',)","('4nzV0hThyodYzrwksnS86G',)",60,138223,0.619,0.378,-9.343,0,0.978,0.677,91.91,2018-06-29,single
12688,Red Letters,0ezeXzG4Qi5GJGu9E3W4VY,"('Crowder',)","('39xmI59WrIMyyJjSDq6WCu',)",58,228346,0.47,0.71,-7.273,1,0.341,0.46,148.079,2018-11-09,album
12689,schizophrenia,5b6zjsBrZCqe6RFycLz2tc,"('XXXTENTACION',)","('15UsOTVnJzReFVN1VCnxy4',)",62,80190,0.606,0.349,-10.032,1,0.0762,0.239,180.055,2018-03-16,album
12690,Bad Girlfriend,11z8f8BH1WdIlFI9TNQ9mc,"('Anne-Marie',)","('1zNqDE7qDGCsyzJwohVaoX',)",66,206186,0.75,0.698,-4.943,1,0.189,0.602,143.983,2018-04-27,album
12691,Tell Me Why,5SH1T719ICzdSV29y8GtoM,"('Russ',)","('1z7b1Pr1rSlvWRzsW3HOrS',)",61,142013,0.611,0.449,-8.938,0,0.0984,0.224,166.179,2018-07-27,single
12692,"Gonna Love Me (feat. Ghostface Killah, Method Man & Raekwon) - Remix",6D53lwtCp4kY6B7aZGkOxB,"('Teyana Taylor', 'Ghostface Killah', 'Method Man', 'Raekwon')","('4ULO7IGI3M2bo0Ap7B9h8a', '6FD0unjzGQhX3b6eMccMJe', '4VmEWwd8y9MCLwexFMdpwt', '2yQf6b8hxahZaT5dHlWaB1')",61,289146,0.547,0.6,-7.546,0,0.211,0.49,89.041,2018-11-02,single
12693,The Night We Met (feat. Phoebe Bridgers),5JVlz4JCy3cv8pZB12sKJL,"('Lord Huron', 'Phoebe Bridgers')","('6ltzsmQQbmdoHHbLZ4ZN25', '1r1uxoy19fzMxunt3ONAkG')",57,209081,0.417,0.362,-11.109,1,0.974,0.12,174.004,2018-12-14,single
12694,Gold (Stupid Love),5ZzjNL4J31lqU853Un7T3f,"('Excision', 'ILLENIUM', 'Shallows')","('5FKchcZpQOkqFvXBj1aCvb', '45eNHdiiabvmbp4erw26rg', '2D03NzGIqn32zlCG1DViBu')",59,295890,0.363,0.735,-3.857,1,0.0014,0.0721,145.556,2018-07-17,single
12695,Took His Time,1Dk3CfJEtqvj7Xg2AWwfEn,"('Lil Wayne',)","('55Aa2cqylxrFIXC767Z865',)",58,262399,0.752,0.703,-3.417,0,0.144,0.641,149.988,2018-09-28,album
12696,Runaway (feat. Khalid),6mXMILvElYiWu4fa9oaJXe,"('Tayla Parx', 'Khalid')","('1LzWWI9v4UKdbBgz8fqi15', '6LuN9FCkKOj5PcnpouEgny')",61,238033,0.626,0.527,-9.371,1,0.0688,0.227,151.657,2018-03-30,single
12697,Put It On Me,7tySfDFfBiCjraLdoy6In5,"('Matt Maeson',)","('7gHscNMDI8FF8pcgrV8eIn',)",62,202760,0.629,0.414,-5.782,1,0.0068,0.417,81.941,2018-04-27,single
12698,Keep It Pushin feat. Mahalia,2jPQGsL5ZuIp9NTlvZ4TKD,"('Russ', 'Mahalia')","('1z7b1Pr1rSlvWRzsW3HOrS', '16rCzZOMQX7P8Kmn5YKexI')",62,300280,0.641,0.231,-14.617,0,0.475,0.488,102.853,2018-09-07,album
12699,Killer Queen - 2011 Remaster,6AAa4zIwllv49ACRh2ndLh,"('Queen',)","('1dfeR4HaWDbWqFHLkxsg1d',)",58,179355,0.526,0.64,-6.374,1,0.365,0.622,117.132,2018-10-19,album
12700,The Few Things,7vvfMbZeNxCrYOqxqcw3fe,"('JP Saxe',)","('66W9LaWS0DPdL7Sz8iYGYe',)",62,244354,0.536,0.322,-12.834,1,0.601,0.236,135.5,2018-03-09,single
12701,Love Is Madness (feat. Halsey),04CyO54TZk5tEylFg2Df41,"('Thirty Seconds To Mars', 'Halsey')","('0RqtSIYZmd4fiBKVFqyIqD', '26VFTg2z8YR0cCuwLzESi2')",63,234866,0.382,0.675,-6.56,1,0.0128,0.449,106.171,2018-04-06,album
12702,Cocktails,37gNKK87AHQpmDmQWWII3Z,"('Syndrome',)","('0aoTIxQJvGyH2vLza8yOe5',)",60,101955,0.72,0.192,-15.78,0,0.927,0.631,145.911,2018-08-10,album
12703,Billie Jean,0OAyZn9pGuuL2FJih1PM58,"('A Boogie Wit da Hoodie',)","('31W5EY0aAly4Qieq6OFu6I',)",60,138014,0.83,0.536,-6.324,0,0.0919,0.375,139.961,2018-12-21,album
12704,Letting You Go,7rGN3oqzCpG2mLcwoPwDQm,"('Bullet For My Valentine',)","('7iWiAD5LLKyiox2grgfmUT',)",63,223655,0.459,0.903,-4.649,0,0.00877,0.364,76.185,2018-06-29,album
12705,Em Calls Paul - Skit,6B3zy3LOKHndqsviCr2z15,"('Eminem',)","('7dGJo4pcD2V6oG8kP0tJRR',)",64,49023,0.707,0.314,-10.115,0,0.977,0.602,104.014,2018-08-31,album
12706,RERUN (feat. Travis Scott),0JYAsQJWIuaYUvZGF1qapT,"('Quavo', 'Travis Scott')","('0VRj0yCOv2FXJNP47XQnx5', '0Y5tJX1MQlPlqiwlOH1tJY')",61,236947,0.684,0.791,-4.435,1,0.0939,0.529,153.992,2018-10-12,album
12707,Bellas,5MSlG8Mg7OQkgJ0on0Qrhl,"('Anthony Santos', 'Romeo Santos')","('06TVTkMAOR935MhkjX0i2A', '5lwmRuXgjX8xIwlnauTZIP')",63,243500,0.894,0.766,-4.441,1,0.118,0.936,129.997,2018-07-31,album
12708,Nemo,3djsRUewxHEw52AKr6k1O3,"('Joey Trap',)","('0qpRQJnULShIWFKhcW5pce',)",59,178000,0.917,0.37,-11.489,1,0.00219,0.819,94.997,2018-09-14,single
12709,Bacc To The Basics,78dDl6LC4RKZ85zEMugJfP,"('Quando Rondo',)","('4IprNlQiJZUUJhDl0fL2SL',)",58,209881,0.835,0.747,-5.253,0,0.413,0.672,101.022,2018-09-24,album
12710,High (& Dua Lipa),3dD9yyYTQ73SZvyOygyKva,"('Whethan', 'Dua Lipa')","('0vqJkZ0RpLZixt3lTmD8vP', '6M2wZ9GZgrQXHCFfjv46we')",68,196706,0.708,0.552,-5.552,0,0.0922,0.686,147.834,2018-02-09,compilation
12711,Baby Powder,0SiBdjIbyZq5sDbc9vGAmu,"('Bandingo YGNE',)","('4WChwgMrLJSFKqAbfYA4Es',)",61,167500,0.804,0.439,-9.605,1,0.357,0.329,150.039,2018-12-01,album
12712,VENGEANCE | VENGEANCE [FEAT. JPEGMAFIA & ZILLAKAMI | JPEGMAF1A + Z1LLAKAM1],4d8BSdhx6WT5GtTOWpv4rh,"('Denzel Curry', 'JPEGMAFIA', 'ZillaKami')","('6fxyWrfmjcbj5d12gXeiNV', '6yJ6QQ3Y5l0s0tn7b0arrO', '4G1zP5i0r57g1c1CxrPhfM')",61,240213,0.729,0.799,-6.136,0,0.0573,0.439,144.025,2018-07-27,album
12713,"Azukita (Steve Aoki, Daddy Yankee, Play-N-Skillz & Elvis Crespo) (feat. Elvis Crespo)",5e45GhSF18JYoLpaq2F48h,"('Steve Aoki', 'Daddy Yankee', 'Play-N-Skillz', 'Elvis Crespo')","('77AiFEVeAVj2ORpC85QVJs', '4VMYDCV2IEDYJArk749S6m', '7MP4jhYmFEgb0AtiOkw55s', '1c22GXH30ijlOfXhfLz9Df')",72,226161,0.715,0.942,-2.889,1,0.00175,0.818,130.019,2018-02-02,single
12714,I Couldn't Be More In Love,2HwwGKPcI0rqnsFCqATXuj,"('The 1975',)","('3mIj9lX2MWuHmhNCA7LSCW',)",63,231991,0.55,0.424,-7.136,1,0.483,0.173,121.326,2018-11-30,album
12715,All You Wanna Do,1U0hiOuodfSsxdcTYXGEdT,"('Six', 'Aimie Atkinson')","('1VbWMsap5Ex2erHPlmndr0', '5vhs6tHx6ahaFoLrkyEClj')",63,410089,0.738,0.532,-7.967,0,0.302,0.596,143.991,2018-08-31,album
12716,Ojitos de Conejo,2HW1VCkevb8cVInjxOVekZ,"('T3R Elemento',)","('34nbQa7Hug9DYkRJpfKNFv',)",61,126965,0.678,0.579,-5.651,1,0.789,0.665,114.288,2018-11-16,album
12717,Te Esperé,6SFtimpTgM5wdYqTalvtFy,"('Jesse & Joy',)","('1mX1TWKpNxDSAH16LgDfiR',)",75,215989,0.592,0.692,-5.525,1,0.148,0.274,126.056,2018-11-23,single
12718,With Somebody Else,04BwBjVvvHshN9RbqNXfWQ,"('Monty Datta', 'Dhan')","('5Hx084y0lkukp4MHLFmj3S', '4lQmhdlVTRQa2Frwp4V5Mi')",62,161406,0.703,0.219,-14.361,0,0.754,0.149,91.963,2018-08-31,single
12719,I Can't Help,3TwgZ3wCKwObhP8qNkbLYR,"('Sarcastic Sounds',)","('1bq8rqNnfrojn0OSAfeNXJ',)",63,77583,0.645,0.324,-12.177,1,0.443,0.32,164.095,2018-01-12,single
12720,Cool Out,6LXMUR2rpxFBDo6nilS3yX,"('Imagine Dragons',)","('53XhwfbYqKCa1cC15pYq2q',)",67,217866,0.636,0.718,-4.833,0,0.00483,0.437,143.929,2018-11-09,album
12721,Shorty,5ExHDzOoOhC4xZGPh9zyQZ,"('Future', 'Juice WRLD')","('1RyvyyTE3xzB2ZywiAwp0i', '4MCBfE4596Uoi2O4DtmEMz')",59,121000,0.795,0.386,-10.638,1,0.245,0.619,131.971,2018-10-19,album
12722,Bandolera,6zw6EBrOdGTbKzC0djTOlD,"('Anuel AA',)","('2R21vXR83lH98kGeO99Y66',)",68,190296,0.693,0.752,-4.108,1,0.499,0.796,185.996,2018-07-17,album
12723,I'll Be There,4r1CoAATVuxag55Ct3Y1aX,"('Jess Glynne',)","('4ScCswdRlyA23odg9thgIO',)",71,194386,0.627,0.858,-3.116,1,0.0288,0.399,100.074,2018-10-12,album
12724,Love Is Hell (feat. Trippie Redd),2Tn4XArLhjrZEhBKlAle0j,"('Phora', 'Trippie Redd')","('5XDJlfdfbGNJrOJJNxTcdq', '6Xgp2XMz1fhVYe7i6yNAax')",58,258745,0.662,0.784,-7.164,1,0.0113,0.107,98.729,2018-10-05,album
12725,Mandala,2p1PsXzDyK5vpFQueMlOmD,"('Ivy Rue',)","('48wkAWDOLtRePHhfZA2TTH',)",63,234242,0.517,0.0454,-23.763,0,0.993,0.172,70.609,2018-10-27,single
12726,forever rain,5fCDWDX2Kv9jc1s7nZfzOi,"('RM',)","('2auC28zjQyVTsiZKNgPRGs',)",64,271805,0.389,0.591,-8.437,1,0.0307,0.252,138.902,2018-10-22,album
12727,Machine Gun (F**k The NRA),223Ng7eyUcCmFwX9lZdqjD,"('YUNGBLUD',)","('6Ad91Jof8Niiw0lGLLi3NW',)",65,193371,0.577,0.777,-5.921,1,0.02,0.495,165.973,2018-07-06,album
12728,Pynk,5OpiyfqaQLdtwHd3SfembH,"('Janelle Monáe', 'Grimes')","('6ueGR6SWhUJfvEhqkvMsVs', '053q0ukIDRgzwTr4vNSwab')",60,240426,0.672,0.291,-7.843,1,0.0375,0.417,100.961,2018-04-27,album
12729,Silly Girl,3RGVYzHQWQOlHYphHMAaaj,"('chloe moriondo',)","('3P4vW5tzQvmuoNaFQqzy9q',)",60,198807,0.48,0.0436,-22.849,1,0.944,0.133,79.189,2018-07-31,album
12730,38 Heights,7dXsI1uvuKTBI79TxmBuCe,"('YoungBoy Never Broke Again',)","('7wlFDEWiM5OoIAt8RSli8b',)",57,161239,0.787,0.628,-7.292,1,0.0442,0.173,117.468,2018-12-20,album
12731,JT,1eftOUoeMO1JkSQQmS6jXF,"('Jon Bellion',)","('50JJSqHUf2RQ9xsHs0KMHg',)",59,268466,0.518,0.587,-7.937,1,0.0168,0.631,98.367,2018-11-09,album
12732,Infatuation,00I0pcNkN3IOX3fsYbaB4N,"('Takeoff',)","('3EW0kQ1skZiK1NHg3Spt9J',)",60,221892,0.629,0.608,-7.247,0,0.0724,0.413,103.021,2018-11-02,album
12733,La Mentira,59xZZeF6Ve0ZfCd7AcFvXr,"('Brytiago', 'Rafa Pabön')","('00XhexlJEXQstHimpZN910', '11YLRSsZA3YVuQQtHXKTlz')",68,197872,0.917,0.507,-4.234,1,0.546,0.534,94.005,2018-09-28,single
12734,Tú No Lo Amas,0fLOPPoyIaPTe8dm2Mrft3,"('Anuel AA',)","('2R21vXR83lH98kGeO99Y66',)",65,214125,0.739,0.733,-3.933,1,0.703,0.389,128.271,2018-07-17,album
12735,Countin' Up,6UFG7GbMAeeMijEyrp6f1D,"('Rico Nasty',)","('2OaHYHb2XcFPvqL3VsyPzU',)",59,150000,0.891,0.851,-4.804,1,0.0207,0.757,95.987,2018-06-15,album
12736,I'd Do Anything,4uVjbl6daCwjhDur7qLddu,"('Simple Plan',)","('2p4FqHnazRucYQHyDCdBrJ',)",62,197640,0.395,0.917,-6.86,1,0.00143,0.563,169.088,2018-04-06,album
12737,Holding On,6crqVhZROpoWhoeMnNPIhd,"('Phora',)","('5XDJlfdfbGNJrOJJNxTcdq',)",58,192479,0.638,0.567,-8.838,0,0.0606,0.269,76.09,2018-03-30,single
12738,Million While You Young (feat. The-Dream),5avbC3DUWAO8KWCIEQjfiM,"('Nipsey Hussle', 'The-Dream')","('0EeQBlQJFiAfJeVN2vT9s0', '1W3FSF1BLpY3hlVIgvenLz')",58,264093,0.502,0.696,-4.875,0,0.15,0.282,86.353,2018-02-16,album
12739,Se Olvidó,2lQkPuLLQ3gs2tXj7VAYDH,"('Chayín Rubio',)","('6dZF1SMkMqrSFJKp0mhk4B',)",66,189360,0.679,0.646,-3.342,1,0.819,0.706,125.036,2018-05-11,album
12740,Really,5qA5DAR5xTjQUGrl0eBbmR,"('BLACKPINK',)","('41MozSoPIsD1dJM0CLPjZF',)",64,197789,0.695,0.881,-2.082,1,0.0234,0.947,142.018,2018-06-15,single
12741,If Walls Could Talk,0nCVLAhIUrLQ34Vw5vTXNP,"('5 Seconds of Summer',)","('5Rl15oVamLq7FbSb0NNBNy',)",64,182292,0.588,0.79,-4.762,0,0.00879,0.499,121.899,2018-06-15,album
12742,Drag The Lake,4vVzmaBsxXuKrJeMSLRF4y,"('The Amity Affliction',)","('6kNKUYGn6VNGsRoXmyoDPK',)",61,211520,0.498,0.904,-6.351,1,0.026,0.343,133.973,2018-08-24,album
12743,Close,3KVlk3I9qKGTPFpkWA20nh,"('Ella Mai',)","('7HkdQ0gt53LP4zmHsL0nap',)",60,251990,0.736,0.447,-7.216,0,0.53,0.285,81.007,2018-10-12,album
12744,Glow Up,09L4qpS3qvz725z6K8yW0M,"('NAV',)","('7rkW85dBwwrJtlHRDkJDAC',)",59,160666,0.834,0.633,-7.669,0,0.105,0.257,120.056,2018-05-18,album
12745,Do You Miss It,141ql96TDoobWpwAU1TKC7,"('Summerella',)","('4ttsE1dWJ0G68xMezQ0NRL',)",58,240300,0.719,0.549,-3.982,1,0.181,0.522,111.999,2018-07-18,album
12746,Pensando en Ti,33Xd0gRmLMzStrrWccKwuH,"('Anuel AA', 'Wisin')","('2R21vXR83lH98kGeO99Y66', '3E6xrwgnVfYCrCs0ePERDz')",67,179882,0.805,0.833,-3.723,1,0.37,0.828,93.983,2018-07-17,album
12747,Last Claim,6JnMOIZw4vOcjKXktojhHo,"('Dbangz',)","('4o3KrdNrP5TODhuOesqHfR',)",59,193880,0.642,0.921,-2.61,1,0.451,0.45,130.163,2018-05-11,single
12748,The Time Is Now,4Q9uL0DWDcpCV1tE14xqnt,"('Atreyu',)","('3LkSiHbjqOHCKCqBfEZOTv',)",62,199959,0.481,0.944,-3.665,1,0.00926,0.396,165.02,2018-10-12,album
12749,A Good Night,7gevvAspxft2qQmcvJjNBH,"('John Legend', 'BloodPop®')","('5y2Xq6xcjJb2jVM54GHK3t', '1okJ4NC308qbtY9LyHn6DO')",65,203453,0.53,0.707,-5.516,1,0.104,0.696,109.827,2018-04-06,single
12750,Paper Thin Reality,0r0wpbCoNi9ixLK7jQBL7J,"('Ave Air',)","('2P6DMnuFgtU6UWuxTcF5nU',)",63,214073,0.281,0.11,-21.023,1,0.945,0.0387,78.755,2018-08-10,single
12751,Anasazi,0ntmnrnM7BqzocwsJeT2PK,"('Morongo',)","('0UlTnSGW8Z8hUZq1VDVorm',)",63,219469,0.187,0.141,-23.411,1,0.932,0.0372,66.003,2018-02-13,single
12752,Story Time (Intro),3XDlqSxn7QFyWZ1HL7Us8G,"('Lil 2z',)","('3XQ81u1a60R7egDWLKzV88',)",57,207490,0.791,0.638,-6.876,1,0.0225,0.209,139.982,2018-04-19,album
12753,Far Gone (feat. Lil Baby),6RiMRVxOiEYd4QSu1cxrls,"('Ski Mask The Slump God', 'Lil Baby')","('2rhFzFmezpnW82MNqEKVry', '5f7VJjfbwm532GiveGC0ZK')",59,236586,0.926,0.444,-9.024,1,0.206,0.389,140.085,2018-11-30,album
12754,Pa Donde Vamos,7A5Ehfuii6aJqbzLvgLwR9,"('Deleonce', 'Dangel')","('5q96x34caXCODqgwbYfEJz', '4fqK3sf3jSSa0ZgCB5h8EI')",56,125464,0.579,0.607,-9.657,1,0.481,0.323,160.003,2018-10-01,single
12755,Pollo y Conejo,1xeLSOaNvDg68FGjIkJxkU,"('Cartel De Santa',)","('07PdYoE4jVRF6Ut40GgVSP',)",71,214153,0.769,0.71,-4.583,0,0.559,0.588,129.867,2018-08-03,single
12756,MANTRA,7dRj3sTBYkNbEx5kdNHriv,"('Bring Me The Horizon',)","('1Ffb6ejR6Fe5IamqA5oRUF',)",66,233297,0.502,0.817,-3.508,1,0.000477,0.617,90.024,2018-08-21,single
12757,Jackie Chan,6Tb8Fse6LfJ0CRZVlNjHF5,"('Preme', 'Post Malone')","('0bdJZl7TDeiymDYzMJnVh2', '246dkjvS1zLTtiykXe5h60')",62,223173,0.749,0.641,-5.268,1,0.538,0.409,140.08,2018-05-04,album
12758,Pull Up (feat. NAV),0WnV4YotgHecDIzfihlcjn,"('A Boogie Wit da Hoodie', 'NAV')","('31W5EY0aAly4Qieq6OFu6I', '7rkW85dBwwrJtlHRDkJDAC')",60,193575,0.828,0.37,-7.441,0,0.484,0.549,149.964,2018-06-20,album
12759,a lot,3WXJOVqIyZKSkdLa82PF0L,"('21 Savage',)","('1URnnhqYAYcrqrcwql10ft',)",61,288624,0.837,0.636,-7.643,1,0.0395,0.274,145.972,2018-12-24,album
12760,Plastic Taste,4tAroWdVxOsx5teIaZqEHm,"('Joji',)","('3MZsBdqDrRTJihTHQrO6Dq',)",61,120424,0.33,0.162,-11.647,1,0.987,0.125,130.475,2018-02-14,album
