,Song,Song_ID,Artists,Artists_Id,Popularity,Lengthofsing_ms,danceability,energy,loudness,Modemajor1_happier,acousticness,valence,tempo,Release_date,Album_type,source,Fear,Trust,Joy,Disgust,Anticipation,Sadness,Suprise,Anger,Negative,Positive
69,7 rings,6ocbgoVGwYJhOv1GgI9NsF,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,90,178626,0.778,0.317,-10.732000000000001,0,0.5920000000000001,0.327,140.048,2/8/19,album,genius.com,0.010683760683760684,0.01923076923076923,0.017094017094017092,0.017094017094017092,0.010683760683760684,0.01282051282051282,0.006410256410256411,0.017094017094017092,0.027777777777777773,0.02991452991452991
70,Everything We Need,24bnCCysWnbNRNUT4LpHcP,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,85,116559,0.894,0.41600000000000004,-6.8229999999999995,0,0.312,0.46299999999999997,116.96,10/25/19,album,genius.com,0.014792899408284023,0.03846153846153847,0.029585798816568053,0.03846153846153847,0.0532544378698225,0.01775147928994083,0.026627218934911247,0.01775147928994083,0.056213017751479306,0.04142011834319528
71,Up All Night,1mpD5Q8IM32I4bF6eCpU74,Khalid,6LuN9FCkKOj5PcnpouEgny,84,157220,0.665,0.7120000000000001,-7.5360000000000005,1,0.00103,0.669,93.98899999999999,11/14/19,single,genius.com,0.0111731843575419,0.01675977653631285,0.019553072625698324,0.0111731843575419,0.01675977653631285,0.04748603351955306,0.002793296089385475,0.008379888268156424,0.025139664804469275,0.025139664804469275
72,Love Me,4e0FYxSROat25pH16zMTZI,Lil Tecca,4Ga1P7PMIsmqEZqhYZQgDo,86,117013,0.7190000000000001,0.5379999999999999,-6.897,0,0.632,0.8029999999999999,204.132,8/30/19,album,genius.com,0.026041666666666664,0.020833333333333332,0.05729166666666667,0.015625,0.020833333333333332,0.03645833333333333,0.020833333333333332,0.015625,0.03645833333333333,0.06770833333333333
73,Cash Shit ,2rMAtCaTj16NptyVfEIeAC,Megan Thee Stallion,181bsRPaVXVlUKXrxwZfHK,82,192539,0.9209999999999999,0.635,-4.904,1,0.0218,0.5489999999999999,130.028,5/17/19,album,genius.com,0.05376344086021505,0.06810035842293907,0.05376344086021505,0.007168458781362007,0.06810035842293907,0.007168458781362007,0.010752688172043012,0.02150537634408602,0.035842293906810034,0.08602150537634412
74,Use This Gospel,0oPOuDmmkVp3h6puekhs6P,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,84,213877,0.611,0.45899999999999996,-3.926,0,0.614,0.177,148.28,10/25/19,album,genius.com,0.04788732394366197,0.015492957746478873,0.01830985915492958,0.030985915492957764,0.015492957746478873,0.04366197183098592,0.021126760563380288,0.05492957746478872,0.07605633802816898,0.028169014084507057
75,Pure Water ,3j84U36KvLeXNDPv4t5pI8,Mustard,0YinUQ50QDB7ZxSCLyQ40k,85,192470,0.682,0.5589999999999999,-5.545,1,0.174,0.13699999999999998,202.015,6/28/19,album,genius.com,0.019193857965451054,0.005758157389635317,0.009596928982725527,0.017274472168905947,0.0345489443378119,0.02687140115163148,0.009596928982725527,0.019193857965451054,0.04606525911708252,0.024952015355086374
76,My Type,5KBARWIxeMGkvUax9VtVC9,Saweetie,6cK3NBO6uP7hh0oyuVELFl,83,126446,0.899,0.8109999999999999,-6.294,1,0.000677,0.5870000000000001,105.038,3/29/19,album,genius.com,0.04207119741100325,0.012944983818770227,0.012944983818770227,0.025889967637540454,0.01941747572815534,0.04207119741100325,0.0,0.025889967637540454,0.04207119741100325,0.022653721682847898
77,Watermelon Sugar,1e9oZCCiX42nJl0AcqriVo,Harry Styles,6KImCVD70vtIoJWnq6nGn3,87,174000,0.5479999999999999,0.816,-4.209,1,0.122,0.557,95.39,11/17/19,single,genius.com,0.033854166666666664,0.010416666666666666,0.0234375,0.020833333333333332,0.020833333333333332,0.0234375,0.020833333333333332,0.05468749999999998,0.05468749999999998,0.03645833333333333
78,INTRO,77KMttn3Lic7ZQKDlPqp8v,DaBaby,4r63FhuTkUYltbVAg5TQnk,82,172800,0.862,0.685,-7.699,0,0.0342,0.672,100.024,9/27/19,album,genius.com,0.05128205128205129,0.005128205128205128,0.06666666666666668,0.005128205128205128,0.005128205128205128,0.0,0.0,0.0,0.05128205128205129,0.06666666666666668
79,Playing Games ,2xyx0o4xNOLLjBSbOOdcbA,Summer Walker,57LYzLEk2LcFghVwuWbcuS,84,143226,0.726,0.408,-6.606,0,0.603,0.45899999999999996,115.91799999999999,10/4/19,album,genius.com,0.023622047244094488,0.02099737532808399,0.049868766404199474,0.0026246719160104987,0.028871391076115485,0.010498687664041995,0.010498687664041995,0.015748031496062992,0.026246719160104987,0.049868766404199474
80,Reply ,364spZLB5bhNlnPrzvUB41,A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,81,183588,0.512,0.623,-6.553,0,0.0187,0.21899999999999997,112.15,11/15/19,single,genius.com,0.0,0.0030120481927710845,0.012048192771084338,0.0,0.0,0.0,0.0,0.0,0.0,0.012048192771084338
81,Bruises,4Of7rzpRpV1mWRbhp5rAqG,Lewis Capaldi,4GNC7GD6oZMSxPGyXy4MNB,89,220492,0.736,0.308,-7.83,1,0.946,0.361,111.20200000000001,5/17/19,album,genius.com,0.08923884514435695,0.01837270341207349,0.0026246719160104987,0.03412073490813648,0.0026246719160104987,0.06036745406824147,0.010498687664041995,0.07086614173228346,0.11811023622047244,0.013123359580052493
82,Juicy,7qvsl2pYzrsYgPeFBN5jxp,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,83,202333,0.7859999999999999,0.6579999999999999,-2.61,1,0.0856,0.45799999999999996,170.037,8/15/19,single,genius.com,0.02941176470588235,0.0392156862745098,0.0261437908496732,0.0326797385620915,0.03594771241830065,0.016339869281045753,0.02941176470588235,0.02941176470588235,0.07516339869281048,0.05882352941176472
83,Talk ,6TqXcAFInzjp0bODyvrWEq,Khalid,6LuN9FCkKOj5PcnpouEgny,84,197573,0.9009999999999999,0.4,-8.575,1,0.051,0.34600000000000003,135.984,4/5/19,album,genius.com,0.012539184952978056,0.021943573667711595,0.02821316614420062,0.018808777429467082,0.006269592476489028,0.02507836990595611,0.003134796238244514,0.018808777429467082,0.04075235109717869,0.04075235109717869
84,TOES ,2FvD20Z8aoWIePi7PoN8sG,DaBaby,4r63FhuTkUYltbVAg5TQnk,81,136366,0.816,0.5820000000000001,-4.141,1,0.0794,0.542,160.004,9/27/19,album,genius.com,0.015544041450777204,0.038860103626943004,0.010362694300518135,0.018134715025906738,0.02072538860103627,0.023316062176165803,0.025906735751295335,0.044041450777202076,0.07772020725388601,0.038860103626943004
85,Come Thru ,3TTMUI5dFcbeNSDTTDY9M8,Summer Walker,57LYzLEk2LcFghVwuWbcuS,83,181013,0.679,0.728,-3.092,0,0.159,0.46,152.001,10/4/19,album,genius.com,0.013824884792626727,0.05990783410138249,0.0737327188940092,0.0,0.009216589861751152,0.009216589861751152,0.013824884792626727,0.004608294930875576,0.009216589861751152,0.09677419354838705
86,Paradise,0Rx0DJI556Ix5gBny6EWmn,Bazzi,4GvEc3ANtPPjt1ZJllr5Zl,84,169038,0.8440000000000001,0.644,-6.273,0,0.0828,0.591,122.061,8/9/19,album,genius.com,0.007751937984496124,0.003875968992248062,0.015503875968992248,0.007751937984496124,0.007751937984496124,0.011627906976744186,0.007751937984496124,0.015503875968992248,0.027131782945736434,0.023255813953488372
87,July,5a6pdCHlWS2ekOOQ70QnAr,Noah Cyrus,55fhWPvDiMpLnE4ZzNXZyW,86,156106,0.708,0.18600000000000005,-8.953,0,0.868,0.321,72.541,7/31/19,single,genius.com,0.015053763440860218,0.002150537634408602,0.0064516129032258064,0.0064516129032258064,0.002150537634408602,0.019354838709677424,0.0064516129032258064,0.015053763440860218,0.03010752688172044,0.012903225806451615
88,BEST ON EARTH ,2Xo3rLHjXfdb4avN68aQyi,Russ,1z7b1Pr1rSlvWRzsW3HOrS,83,160720,0.568,0.764,-3.465,0,0.217,0.625,179.985,10/18/19,single,genius.com,0.02364864864864865,0.057432432432432436,0.07432432432432431,0.006756756756756757,0.010135135135135136,0.016891891891891893,0.0033783783783783786,0.033783783783783786,0.04391891891891892,0.07770270270270269
89,Baby Birkin,0BOmhToQ03yOdpzYKMEnAg,Gunna,2hlmm7s2ICUX0LVIhVFlZQ,81,181948,0.848,0.649,-6.0829999999999975,1,0.23199999999999998,0.629,118.04,2/22/19,album,genius.com,0.0,0.16190476190476186,0.09523809523809523,0.06666666666666668,0.09523809523809523,0.09523809523809523,0.0,0.0,0.06666666666666668,0.16190476190476186
90,Goin Baby,3WyRgi8CzQnhzO0xw79tTS,DaBaby,4r63FhuTkUYltbVAg5TQnk,81,141826,0.755,0.772,-5.585,1,0.128,0.6779999999999999,132.906,3/1/19,album,genius.com,0.03741496598639455,0.030612244897959183,0.030612244897959183,0.027210884353741496,0.027210884353741496,0.0476190476190476,0.017006802721088433,0.03741496598639455,0.06462585034013603,0.040816326530612235
91,bury a friend,4SSnFejRGlZikf02HLewEF,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,87,193143,0.905,0.389,-14.505,1,0.74,0.196,120.046,3/29/19,album,genius.com,0.02968036529680365,0.02054794520547945,0.0228310502283105,0.03424657534246575,0.02968036529680365,0.02968036529680365,0.01141552511415525,0.0273972602739726,0.04337899543378995,0.03424657534246575
92,i love you,6CcJMwBtXByIz4zQLzFkKc,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,86,291796,0.42100000000000004,0.131,-18.435,1,0.9520000000000001,0.12,137.446,3/29/19,album,genius.com,0.03305785123966941,0.028099173553719,0.03140495867768594,0.02148760330578512,0.03305785123966941,0.02148760330578512,0.01322314049586777,0.03471074380165288,0.03801652892561982,0.051239669421487576
93,God Is,6xRWoYwfwIKnT8bQGzKbxR,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,83,203141,0.649,0.634,-4.394,1,0.17,0.221,105.051,10/25/19,album,genius.com,0.02597402597402598,0.016233766233766236,0.016233766233766236,0.006493506493506494,0.016233766233766236,0.00974025974025974,0.016233766233766236,0.012987012987012988,0.029220779220779227,0.029220779220779227
94,RAW SHIT ,1CCDIow4pPYyJYzhtTUYz2,DaBaby,4r63FhuTkUYltbVAg5TQnk,81,216677,0.8740000000000001,0.7140000000000001,-4.9460000000000015,1,0.0273,0.85,130.046,9/27/19,album,genius.com,0.06000000000000002,0.024999999999999998,0.027499999999999997,0.032499999999999994,0.0375,0.0425,0.0075,0.0375,0.07500000000000002,0.027499999999999997
95,I,4ZT9FnbFu1PaBfV3itxiqT,Lil Skies,7d3WFRME3vBY2cgoP38RDo,82,181890,0.649,0.45299999999999996,-7.28,1,0.627,0.431,99.18299999999999,3/1/19,album,genius.com,0.03312629399585921,0.028985507246376805,0.03312629399585921,0.010351966873706004,0.026915113871635605,0.016563146997929604,0.006211180124223603,0.020703933747412005,0.026915113871635605,0.05590062111801241
96,A Thousand Bad Times,2J0NXdHr6MYvKDSxB7k3V2,Post Malone,246dkjvS1zLTtiykXe5h60,84,221173,0.632,0.732,-3.498,1,0.105,0.317,159.0,9/6/19,album,genius.com,0.03535353535353536,0.025252525252525256,0.030303030303030307,0.030303030303030307,0.0,0.030303030303030307,0.0,0.03535353535353536,0.045454545454545456,0.030303030303030307
97,Hot Now,3eeyKNIBrt5TH4y0y3QkOu,YoungBoy Never Broke Again,7wlFDEWiM5OoIAt8RSli8b,80,128413,0.7390000000000001,0.637,-5.79,0,0.23199999999999998,0.513,164.91,10/11/19,album,genius.com,0.03608247422680413,0.04381443298969072,0.05670103092783504,0.03608247422680413,0.054123711340206174,0.054123711340206174,0.015463917525773195,0.03865979381443299,0.0850515463917526,0.07731958762886598
98,Dancing With A Stranger ,6Qs4SXO9dwPj5GKvVOv8Ki,Sam Smith,2wY79sveU1sp5g7SokKOiI,88,171029,0.741,0.52,-7.513,1,0.45,0.34700000000000003,102.99799999999999,1/11/19,single,genius.com,0.01792828685258964,0.0,0.0,0.01593625498007968,0.03984063745019918,0.021912350597609556,0.023904382470119515,0.019920318725099598,0.025896414342629473,0.0
99,Easy,46D0hYb1B7qiU33VtXt21W,Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF,86,194686,0.574,0.593,-5.731,0,0.41100000000000003,0.355,128.07299999999998,10/11/19,single,genius.com,0.020588235294117647,0.03529411764705882,0.01764705882352941,0.008823529411764706,0.008823529411764706,0.03529411764705882,0.008823529411764706,0.04705882352941178,0.06470588235294121,0.04411764705882354
100,Baby Sitter ,7f1zjZG77S891Uv4O68yfk,DaBaby,4r63FhuTkUYltbVAg5TQnk,81,157693,0.852,0.73,-5.803,1,0.0219,0.39399999999999996,92.506,3/1/19,album,genius.com,0.08571428571428572,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.05714285714285714,0.02857142857142857,0.08571428571428572,0.08571428571428572,0.02857142857142857
101,Feelings,0y675KDleCZEudjoeL1sQQ,Lauv,5JZ7CnR6gTvEMKX4g70Amv,87,189613,0.6940000000000001,0.466,-6.757999999999999,1,0.0934,0.24600000000000002,103.01799999999999,9/19/19,single,genius.com,0.05128205128205127,0.021367521367521368,0.02564102564102564,0.008547008547008548,0.047008547008547,0.021367521367521368,0.004273504273504274,0.008547008547008548,0.03846153846153846,0.029914529914529912
102,Make It Right ,314ZkcV7oLWG8yWE7LABvH,BTS,3Nrfpe0tUJi4K4DXYWgMUX,89,226321,0.584,0.685,-7.811,1,0.0304,0.345,97.551,10/18/19,single,genius.com,0.02941176470588235,0.03594771241830065,0.03594771241830065,0.00980392156862745,0.07843137254901963,0.00980392156862745,0.04901960784313726,0.016339869281045753,0.04901960784313726,0.04575163398692811
103,Baby ,5MPPttjfGap2C6j6eKcO6J,Quality Control,6i392l38cR3uBPF0DbNs7S,81,142417,0.97,0.46299999999999997,-7.258999999999999,1,0.0957,0.46,108.00299999999999,8/16/19,album,songlyrics.com,0.01639344262295082,0.00546448087431694,0.04918032786885246,0.01639344262295082,0.01092896174863388,0.02185792349726776,0.00546448087431694,0.02185792349726776,0.0273224043715847,0.060109289617486336
104,Death ,6YfTl5YupXOQBKiJJLrxcw,Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,78,172195,0.802,0.82,-5.968999999999999,0,0.0579,0.613,164.005,11/12/19,single,genius.com,0.009070294784580499,0.011337868480725623,0.011337868480725623,0.06802721088435372,0.0022675736961451248,0.027210884353741503,0.0,0.06802721088435372,0.08390022675736958,0.020408163265306124
105,In My Room,4S4Mfvv03M1cHgIOJcbUCL,Frank Ocean,2h93pZq0e7k5yf4dywlkpM,82,133680,0.861,0.647,-7.425,1,0.594,0.67,158.037,11/2/19,single,genius.com,0.011013215859030838,0.01762114537444934,0.006607929515418503,0.019823788546255508,0.011013215859030838,0.01762114537444934,0.006607929515418503,0.02643171806167401,0.03524229074889868,0.019823788546255508
106,One Man Band,08dFHFTx6r67MTsYn5ilDR,Old Dominion,6y8XlgIV8BLlIg1tT1R10i,80,186240,0.706,0.358,-8.331,1,0.677,0.478,75.991,10/25/19,album,genius.com,0.015427769985974754,0.019635343618513323,0.023842917251051893,0.028050490883590462,0.0182328190743338,0.014025245441795231,0.005610098176718092,0.03225806451612903,0.04207573632538569,0.030855539971949508
107,Tap ,5rU6kDNXZLXIinFezpbWbO,NAV,7rkW85dBwwrJtlHRDkJDAC,81,148278,0.9009999999999999,0.6759999999999999,-7.0329999999999995,1,0.0646,0.452,85.01799999999999,3/26/19,album,genius.com,0.012738853503184714,0.006369426751592357,0.01910828025477707,0.012738853503184714,0.009554140127388536,0.01592356687898089,0.006369426751592357,0.012738853503184714,0.025477707006369425,0.01910828025477707
108,Water,454Epa1vrCGFddHXKyC1kb,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,83,168419,0.505,0.281,-12.404000000000002,1,0.57,0.28300000000000003,82.338,10/25/19,album,genius.com,0.0,0.006085192697768763,0.012170385395537525,0.006085192697768763,0.008113590263691683,0.004056795131845842,0.002028397565922921,0.006085192697768763,0.018255578093306288,0.02434077079107505
109,wish you were gay,3Fj47GNK2kUF0uaEDgXLaD,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,86,221543,0.853,0.35100000000000003,-10.198,1,0.39,0.282,118.02799999999999,3/29/19,album,genius.com,0.02095808383233533,0.01646706586826347,0.013473053892215568,0.013473053892215568,0.041916167664670656,0.011976047904191616,0.0029940119760479044,0.022455089820359285,0.032934131736526956,0.035928143712574856
110,If The World Was Ending ,2kJwzbxV2ppxnQoYw4GLBZ,JP Saxe,66W9LaWS0DPdL7Sz8iYGYe,84,208687,0.46399999999999997,0.473,-10.086,1,0.866,0.604,75.801,10/17/19,single,genius.com,0.019774011299435026,0.01694915254237288,0.014124293785310734,0.03389830508474577,0.019774011299435026,0.03389830508474577,0.00847457627118644,0.019774011299435026,0.03954802259887007,0.028248587570621472
111,Only Human,0DiDStADDVh3SvAsoJAFMk,Jonas Brothers,7gOdHgIoIKoe4i9Tta6qdD,88,183000,0.795,0.496,-5.882999999999999,1,0.10800000000000001,0.8740000000000001,94.01,6/7/19,album,genius.com,0.02226720647773279,0.018218623481781375,0.010121457489878543,0.012145748987854251,0.026315789473684202,0.020242914979757082,0.010121457489878543,0.026315789473684202,0.036437246963562736,0.03238866396761132
112,Every Hour,1WnqWQcWcuQbVzgE7ecfCY,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,82,112239,0.588,0.7929999999999999,-6.23,1,0.466,0.6940000000000001,76.997,10/25/19,album,genius.com,0.020588235294117647,0.023529411764705882,0.020588235294117647,0.011764705882352941,0.01764705882352941,0.011764705882352941,0.01764705882352941,0.0411764705882353,0.05000000000000002,0.03529411764705882
113,Dance Monkey,5ZULALImTm80tzUbYQYM9d,Tones and I,2NjfBq1NflQcKSeiDooVjY,96,209438,0.8240000000000001,0.588,-6.4,0,0.6920000000000001,0.513,98.027,8/29/19,single,genius.com,0.018404907975460124,0.012269938650306749,0.012269938650306749,0.012269938650306749,0.05521472392638039,0.024539877300613498,0.006134969325153374,0.018404907975460124,0.03067484662576687,0.012269938650306749
114,I Forgot That You Existed,43rA71bccXFGD4C8GOpIlN,Taylor Swift,06HL4z0CvFAxyc27GXpf02,83,170640,0.664,0.316,-10.345,1,0.298,0.541,92.875,8/23/19,album,genius.com,0.008032128514056224,0.012048192771084338,0.028112449799196793,0.016064257028112452,0.028112449799196793,0.010040160642570281,0.002008032128514056,0.014056224899598395,0.03614457831325301,0.04016064257028112
115,Mixed Personalities ,6vWEAOUSxohKxhp0K1BsxL,YNW Melly,1cNDP5yjU5vjeR8qMf4grg,81,230400,0.6609999999999999,0.44,-9.104,1,0.457,0.35200000000000004,149.937,1/18/19,album,genius.com,0.013201320132013201,0.013201320132013201,0.026402640264026396,0.013201320132013201,0.03630363036303629,0.023102310231023097,0.006600660066006601,0.013201320132013201,0.049504950495049486,0.029702970297029695
116,Under The Sun ,6MF4tRr5lU8qok8IKaFOBE,Dreamville,1iNqsUDUraNWrj00bqssQG,80,202040,0.691,0.64,-6.441,1,0.511,0.163,138.672,7/5/19,album,genius.com,0.0028328611898017,0.0056657223796034,0.0198300283286119,0.0056657223796034,0.014164305949008499,0.0198300283286119,0.0028328611898017,0.0084985835694051,0.05949008498583572,0.03966005665722381
117,Graduation ,6cjSh516BbrNUs213jDAGm,benny blanco,5CiGnKThu5ctn9pBxv7DGa,82,177847,0.731,0.65,-5.2860000000000005,1,0.107,0.605,154.968,8/30/19,single,genius.com,0.0,0.010050251256281407,0.0,0.01507537688442211,0.0,0.010050251256281407,0.0,0.005025125628140704,0.030150753768844223,0.01507537688442211
118,Mood Swings,2xE16muNCmhZwSOv3i1d1H,A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,81,156893,0.943,0.664,-5.952000000000001,0,0.235,0.93,120.051,9/13/19,single,genius.com,0.007352941176470588,0.014705882352941176,0.007352941176470588,0.00980392156862745,0.022058823529411763,0.022058823529411763,0.00980392156862745,0.01715686274509804,0.056372549019607816,0.022058823529411763
119,Hands On,7r6aR2f57resC5r93LwMfK,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,82,203174,0.514,0.39299999999999996,-8.72,0,0.5579999999999999,0.598,78.039,10/25/19,album,genius.com,0.032000000000000015,0.01,0.016,0.032000000000000015,0.008,0.014,0.008,0.054000000000000034,0.07200000000000005,0.02600000000000001
120,The Bones,3npzogdOEiVsieXmmhBepL,Maren Morris,6WY7D3jk8zTrHtmkqqo5GI,81,197293,0.612,0.57,-6.642,0,0.27899999999999997,0.335,77.00399999999998,3/8/19,album,genius.com,0.03534031413612567,0.03272251308900525,0.018324607329842934,0.015706806282722512,0.02879581151832462,0.02748691099476441,0.015706806282722512,0.03534031413612567,0.056282722513089044,0.04712041884816757
121,Allergic,1YscJ7yVTlFxW3eF6pv5ba,Post Malone,246dkjvS1zLTtiykXe5h60,82,156893,0.665,0.741,-3.694,1,0.154,0.57,144.968,9/6/19,album,genius.com,0.0202020202020202,0.023569023569023566,0.013468013468013467,0.0101010101010101,0.030303030303030297,0.03367003367003366,0.006734006734006734,0.016835016835016835,0.047138047138047125,0.0202020202020202
122,Teeth,1JRK7srBWUtAW7dPabKBwJ,5 Seconds of Summer,5Rl15oVamLq7FbSb0NNBNy,87,204887,0.755,0.44799999999999995,-2.9930000000000003,0,0.0508,0.431,139.028,8/21/19,single,genius.com,0.0,0.23076923076923078,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.23076923076923078,0.23076923076923078
123,Never Really Over,5PYQUBXc7NYeI1obMKSJK0,Katy Perry,6jJ0s89eD6GaHleKKya26X,87,223523,0.77,0.882,-4.792,1,0.19399999999999998,0.385,99.991,5/31/19,single,genius.com,0.053412462908011854,0.02077151335311573,0.03264094955489614,0.04747774480712165,0.005934718100890208,0.04747774480712165,0.002967359050445104,0.053412462908011854,0.06231454005934716,0.04451038575667655
